,NumDots,UrlLength,NumDash,AtSymbol,IpAddress,HttpsInHostname,PathLevel,PathLength,NumNumericChars,Phising
353442,4,62,3,0,0,0,3,41,1,0.0
353443,2,26,0,0,0,0,2,26,0,0.0
353444,2,18,0,0,0,0,1,18,0,0.0
353445,2,33,2,0,0,0,1,13,0,0.0
353446,4,105,0,0,0,0,1,10,1,0.0
353447,2,21,0,0,0,0,1,21,1,0.0
353448,1,103,13,0,0,0,4,103,1,0.0
353449,2,44,0,0,0,0,2,22,1,0.0
353450,2,107,12,0,0,0,4,107,1,0.0
353451,2,37,0,0,0,0,2,37,1,0.0
353452,2,44,0,0,0,0,1,44,0,0.0
353453,1,59,3,0,0,0,2,35,1,0.0
353454,1,27,0,0,0,0,2,27,1,0.0
353455,3,82,5,0,0,0,4,82,1,0.0
353456,3,117,8,0,0,0,5,117,1,0.0
353457,1,23,0,0,0,0,2,23,0,0.0
353458,1,45,2,0,0,0,4,45,1,0.0
353459,3,47,1,0,0,0,1,11,0,0.0
353460,1,59,0,0,0,0,6,59,1,0.0
353461,2,32,1,0,0,0,4,32,1,0.0
353462,2,71,0,0,0,0,5,54,1,0.0
353463,1,21,0,0,0,0,2,21,0,0.0
353464,2,89,0,0,0,0,1,10,1,
353465,2,54,0,0,0,0,3,42,1,0.0
353466,2,49,0,0,0,0,4,49,1,0.0
353467,1,33,1,0,0,0,3,33,0,0.0
353468,2,83,8,0,0,0,3,83,1,0.0
353469,1,27,0,0,0,0,2,27,0,0.0
353470,1,81,0,0,0,0,1,65,1,
353471,1,26,0,0,0,0,1,26,0,0.0
353472,1,30,1,0,0,0,3,30,0,0.0
353473,1,43,2,0,0,0,4,43,1,0.0
353474,2,55,3,0,0,0,2,55,0,0.0
353475,1,100,13,0,0,0,3,100,1,0.0
353476,2,69,2,0,0,0,4,46,1,0.0
353477,2,36,0,0,0,0,2,28,1,0.0
353478,3,103,2,0,0,0,5,70,1,
353479,3,94,0,0,0,0,6,68,1,
353480,1,30,0,0,0,0,2,30,0,0.0
353481,2,18,0,0,0,0,2,18,0,0.0
353482,4,85,2,0,0,0,4,47,0,0.0
353483,1,29,2,0,0,0,3,29,0,0.0
353484,3,49,1,0,0,0,1,20,0,0.0
353485,1,50,0,0,0,0,3,50,0,0.0
353486,1,25,1,0,0,0,2,25,1,0.0
353487,1,43,1,0,0,0,4,43,1,0.0
353488,1,86,7,0,0,0,3,73,0,0.0
353489,1,19,0,0,0,0,1,19,0,0.0
353490,1,21,0,0,0,0,1,21,0,0.0
353491,1,27,0,0,0,0,1,19,1,0.0
353492,3,60,1,0,0,0,2,22,0,0.0
353493,1,21,0,0,0,0,3,21,0,0.0
353494,3,31,0,0,0,0,2,15,1,0.0
353495,3,73,4,0,0,0,4,73,1,0.0
353496,2,41,1,0,0,0,3,41,0,0.0
353497,2,114,1,0,0,0,1,10,1,0.0
353498,2,39,3,0,0,0,3,39,1,0.0
353499,1,12,1,0,0,0,1,12,0,1.0
353500,1,37,0,0,0,0,4,37,0,0.0
353501,1,92,8,0,0,0,4,92,1,0.0
353502,1,58,3,0,0,0,2,36,0,0.0
353503,1,14,0,0,0,0,2,14,0,0.0
353504,1,24,0,0,0,0,3,24,0,0.0
353505,1,17,0,0,0,0,1,17,0,0.0
353506,1,21,0,0,0,0,2,21,0,0.0
353507,2,36,0,0,0,0,3,36,0,0.0
353508,1,23,0,0,0,0,3,23,0,0.0
353509,1,42,0,0,0,0,3,42,1,0.0
353510,3,75,0,0,0,0,6,75,1,0.0
353511,2,115,2,0,0,0,5,93,1,0.0
353512,1,19,0,0,0,0,1,19,1,1.0
353513,2,48,1,0,0,0,4,48,1,0.0
353514,1,100,0,0,0,0,3,79,1,0.0
353515,3,82,0,0,0,0,5,82,1,0.0
353516,2,108,0,0,0,0,6,108,1,0.0
353517,2,29,0,0,0,0,1,29,0,0.0
353518,1,27,0,0,0,0,3,27,1,0.0
353519,2,108,8,0,0,0,3,55,1,0.0
353520,3,76,0,0,0,0,1,10,1,0.0
353521,1,55,4,0,0,0,4,55,1,0.0
353522,1,43,0,0,0,0,2,18,0,0.0
353523,1,81,0,0,0,0,2,81,0,0.0
353524,3,272,1,0,0,0,1,10,1,0.0
353525,2,32,0,0,0,0,1,32,1,0.0
353526,1,24,0,0,0,0,1,24,1,
353527,2,37,1,0,0,0,3,37,0,0.0
353528,1,26,1,0,0,0,1,26,1,0.0
353529,1,67,0,0,0,0,4,67,1,0.0
353530,1,14,0,0,0,0,2,14,0,0.0
353531,1,72,5,0,0,0,3,51,1,
353532,2,36,0,0,0,0,3,36,0,0.0
353533,1,31,0,0,0,0,3,31,0,0.0
353534,3,31,1,0,0,0,1,31,0,0.0
353535,3,48,0,0,0,0,3,24,1,0.0
353536,1,28,1,0,0,0,4,28,0,0.0
353537,1,36,1,0,0,0,3,36,1,0.0
353538,1,83,6,0,0,0,3,56,1,0.0
353539,1,63,0,0,0,0,1,47,1,
353540,1,18,0,0,0,0,1,18,0,1.0
353541,2,56,0,0,0,0,5,56,0,0.0
353542,2,380,1,0,0,0,1,5,1,0.0
353543,2,44,0,0,0,0,2,13,0,1.0
353544,2,53,0,0,0,0,4,31,1,0.0
353545,1,40,2,0,0,0,4,40,1,0.0
353546,2,60,7,0,0,0,2,60,1,0.0
353547,1,50,3,0,0,0,4,50,1,0.0
353548,1,17,0,0,0,0,1,17,0,0.0
353549,1,18,0,0,0,0,1,18,0,0.0
353550,2,30,0,0,0,0,3,20,1,0.0
353551,1,21,0,0,0,0,1,21,0,0.0
353552,1,23,1,0,0,0,1,23,0,1.0
353553,4,154,9,0,0,0,1,10,1,0.0
353554,1,83,0,0,0,0,4,62,1,0.0
353555,2,94,9,0,0,0,3,94,1,0.0
353556,2,42,0,0,0,0,3,42,0,0.0
353557,2,85,0,0,0,0,1,10,1,0.0
353558,1,24,0,0,0,0,3,24,1,0.0
353559,2,46,0,0,0,0,6,46,1,0.0
353560,1,18,1,0,0,0,1,18,1,1.0
353561,2,27,0,0,0,0,2,27,0,0.0
353562,1,39,0,0,0,0,5,39,0,0.0
353563,3,47,0,0,0,0,2,29,1,0.0
353564,2,40,0,0,0,0,4,31,1,0.0
353565,1,15,0,0,0,0,1,15,0,0.0
353566,1,99,1,0,0,0,2,80,0,0.0
353567,3,62,3,0,0,0,3,39,0,0.0
353568,1,29,1,0,0,0,3,29,0,0.0
353569,1,40,2,0,0,0,3,40,0,0.0
353570,1,21,0,0,0,0,1,21,0,1.0
353571,3,136,6,0,0,0,1,10,1,0.0
353572,2,66,0,0,0,0,7,48,1,0.0
353573,2,46,0,0,0,0,3,46,0,0.0
353574,3,94,14,0,0,0,2,74,1,0.0
353575,2,80,7,0,0,0,3,80,1,0.0
353576,2,38,0,0,0,0,3,38,0,0.0
353577,1,21,0,0,0,0,1,21,0,1.0
353578,1,48,4,0,0,0,3,48,0,0.0
353579,3,32,0,0,0,0,2,8,1,0.0
353580,1,241,0,0,0,0,3,29,1,0.0
353581,2,38,0,0,0,0,4,38,1,0.0
353582,2,95,11,0,0,0,3,95,1,0.0
353583,2,27,0,0,0,0,1,27,0,0.0
353584,2,71,1,0,0,0,4,71,1,0.0
353585,2,81,4,0,0,0,4,41,1,0.0
353586,2,157,7,0,0,0,1,10,1,0.0
353587,2,48,0,0,0,0,3,42,1,0.0
353588,2,81,0,0,0,0,1,10,1,0.0
353589,3,55,1,0,0,0,5,55,0,0.0
353590,3,260,0,0,0,0,1,10,1,0.0
353591,1,42,1,0,0,0,5,42,0,0.0
353592,1,90,4,0,0,0,8,90,1,0.0
353593,1,29,0,0,0,0,2,29,0,0.0
353594,2,35,0,0,0,0,1,10,0,0.0
353595,1,21,0,0,0,0,1,21,0,0.0
353596,2,73,0,0,0,0,6,73,1,0.0
353597,3,25,0,0,0,0,1,6,0,0.0
353598,1,22,0,0,0,0,1,22,1,0.0
353599,2,32,0,0,0,0,2,32,0,0.0
353600,5,65,0,0,0,0,1,65,1,1.0
353601,3,127,1,0,0,0,3,28,1,0.0
353602,1,83,0,0,0,0,2,60,1,0.0
353603,3,98,1,0,0,0,1,10,1,0.0
353604,1,22,0,0,0,0,2,22,0,0.0
353605,1,43,0,0,0,0,1,24,1,0.0
353606,3,108,0,0,0,0,1,10,1,0.0
353607,5,58,1,0,0,0,1,23,0,1.0
353608,1,58,4,0,0,0,4,58,1,0.0
353609,2,23,0,0,0,0,1,23,0,1.0
353610,5,107,0,0,0,0,4,39,1,0.0
353611,1,87,9,0,0,0,3,87,1,0.0
353612,4,96,4,0,0,0,4,74,1,0.0
353613,2,50,2,0,0,0,2,30,0,0.0
353614,1,34,0,0,0,0,4,34,1,0.0
353615,1,126,10,0,0,0,3,102,0,0.0
353616,1,16,0,0,0,0,1,16,0,1.0
353617,2,60,3,0,0,0,3,28,0,0.0
353618,1,31,0,0,0,0,2,18,1,0.0
353619,3,77,0,0,0,0,2,42,1,
353620,2,56,2,0,0,0,1,20,1,0.0
353621,4,35,0,0,0,0,2,27,1,0.0
353622,3,61,0,0,0,0,5,37,1,0.0
353623,2,35,1,0,0,0,1,35,0,1.0
353624,1,18,1,0,0,0,1,18,0,1.0
353625,2,33,1,0,0,0,1,33,0,0.0
353626,2,79,4,0,0,0,6,79,1,0.0
353627,2,60,0,0,0,0,3,34,1,0.0
353628,2,39,3,0,0,0,2,39,1,0.0
353629,1,31,0,0,0,0,2,17,0,0.0
353630,2,27,0,0,0,0,3,27,0,0.0
353631,3,142,0,0,0,0,4,47,1,0.0
353632,1,71,4,0,0,0,5,71,1,0.0
353633,2,49,0,0,0,0,2,33,1,0.0
353634,1,23,0,0,0,0,2,23,0,0.0
353635,2,43,1,0,0,0,6,43,1,0.0
353636,2,54,1,0,0,0,2,23,0,0.0
353637,1,18,0,0,0,0,1,18,0,1.0
353638,1,155,19,0,0,0,5,155,1,0.0
353639,2,25,0,0,0,0,1,25,0,0.0
353640,1,33,0,0,0,0,2,33,0,0.0
353641,11,144,0,0,0,0,2,57,1,0.0
353642,2,73,7,0,0,0,2,73,1,0.0
353643,3,45,2,0,0,0,1,15,0,0.0
353644,3,61,0,0,0,0,2,61,0,0.0
353645,2,66,3,0,0,0,5,66,0,0.0
353646,3,50,0,0,0,0,2,42,1,0.0
353647,4,61,1,0,0,0,3,40,1,0.0
353648,1,31,0,0,0,0,2,31,0,0.0
353649,2,80,1,0,0,0,2,26,1,0.0
353650,2,90,2,0,0,0,4,48,1,0.0
353651,1,41,0,0,0,0,4,41,0,0.0
353652,3,101,0,0,0,0,1,10,1,0.0
353653,1,11,0,0,0,0,1,11,0,1.0
353654,2,72,4,0,0,0,4,72,1,0.0
353655,2,25,0,0,0,0,2,25,0,0.0
353656,3,75,0,0,0,0,1,10,1,0.0
353657,4,133,5,0,0,0,1,10,1,0.0
353658,2,65,0,0,0,0,3,36,1,0.0
353659,1,55,2,0,0,0,4,55,0,0.0
353660,1,63,0,0,0,0,1,47,1,
353661,2,77,2,0,0,0,5,77,1,0.0
353662,4,127,1,0,0,0,1,15,1,0.0
353663,1,81,0,0,0,0,3,21,1,0.0
353664,1,19,0,0,0,0,1,19,0,1.0
353665,3,87,0,0,0,0,1,21,1,
353666,2,39,1,0,0,0,1,11,1,0.0
353667,2,36,0,0,0,0,3,36,0,0.0
353668,2,92,7,0,0,0,6,92,1,0.0
353669,3,69,0,0,0,0,5,46,1,0.0
353670,2,108,1,0,0,0,1,10,1,0.0
353671,1,31,0,0,0,0,2,17,1,0.0
353672,2,117,9,0,0,0,5,96,1,0.0
353673,2,24,0,0,0,0,4,24,1,0.0
353674,2,35,0,0,0,0,2,35,0,0.0
353675,2,46,0,0,0,0,4,46,1,0.0
353676,3,49,3,0,0,0,2,49,1,0.0
353677,2,40,2,0,0,0,2,40,1,0.0
353678,6,100,1,0,0,0,1,4,1,1.0
353679,2,86,8,0,0,0,5,86,1,0.0
353680,1,74,7,0,0,0,3,74,1,0.0
353681,4,73,1,0,0,0,4,37,0,1.0
353682,2,34,0,0,0,0,4,34,1,0.0
353683,1,23,0,0,0,0,1,23,0,0.0
353684,1,73,5,0,0,0,4,73,0,0.0
353685,1,86,7,0,0,0,2,66,0,0.0
353686,2,89,0,0,0,0,2,13,1,0.0
353687,2,43,4,0,0,0,2,43,1,0.0
353688,3,44,0,0,0,0,3,44,0,0.0
353689,1,47,0,0,0,0,4,47,1,0.0
353690,1,54,2,0,0,0,2,25,0,0.0
353691,1,31,0,0,0,0,2,17,1,0.0
353692,2,41,0,0,0,0,3,41,0,0.0
353693,1,84,5,1,0,1,2,52,1,0.0
353694,1,37,0,0,0,0,5,37,0,0.0
353695,1,22,0,0,0,0,1,22,0,0.0
353696,2,57,3,0,0,0,4,57,1,0.0
353697,1,41,1,0,0,0,4,41,1,0.0
353698,2,43,0,0,0,0,2,20,1,0.0
353699,1,76,4,0,0,0,4,76,1,0.0
353700,3,38,0,0,0,0,3,38,0,0.0
353701,4,92,0,0,0,0,1,10,1,0.0
353702,1,72,0,0,0,0,1,56,1,
353703,1,57,5,0,0,0,3,57,0,0.0
353704,3,44,0,0,0,0,3,21,0,0.0
353705,2,75,0,0,0,0,6,75,1,0.0
353706,2,100,15,0,0,0,1,78,1,0.0
353707,2,126,0,0,0,0,2,21,0,0.0
353708,1,71,5,0,0,0,3,71,0,0.0
353709,2,57,2,0,0,0,2,57,0,0.0
353710,1,44,2,0,0,0,4,44,1,0.0
353711,3,82,6,0,0,0,3,58,1,0.0
353712,2,36,0,0,0,0,3,36,0,0.0
353713,1,38,0,0,0,0,3,38,1,0.0
353714,2,33,0,0,0,0,3,33,0,0.0
353715,2,39,1,0,0,0,2,29,1,0.0
353716,2,105,11,0,0,0,5,105,1,0.0
353717,1,69,0,0,0,0,2,12,1,0.0
353718,3,83,1,0,0,0,1,10,1,0.0
353719,1,17,0,0,0,0,1,17,0,0.0
353720,2,33,0,0,0,0,3,33,0,0.0
353721,2,53,2,0,0,0,2,53,1,0.0
353722,3,126,0,0,0,0,1,10,1,0.0
353723,1,37,2,0,0,0,2,37,0,0.0
353724,2,24,0,0,0,0,2,24,0,0.0
353725,2,63,6,0,0,0,5,63,0,0.0
353726,1,21,0,0,0,0,2,21,0,0.0
353727,4,65,0,0,0,0,5,65,1,0.0
353728,1,32,0,0,0,0,3,32,1,0.0
353729,2,105,5,0,0,0,4,72,0,0.0
353730,1,15,0,0,0,0,1,15,0,1.0
353731,1,40,3,0,0,0,3,40,1,0.0
353732,1,21,1,0,0,0,2,21,1,0.0
353733,2,35,0,0,0,0,2,35,0,0.0
353734,3,136,3,0,0,0,1,10,1,0.0
353735,1,16,0,0,0,0,1,16,0,1.0
353736,2,95,0,0,0,0,2,18,1,0.0
353737,3,59,0,0,0,0,3,40,0,0.0
353738,3,88,5,0,0,0,1,10,1,0.0
353739,2,56,2,0,0,0,2,56,1,0.0
353740,1,11,0,0,0,0,1,11,0,1.0
353741,4,51,0,0,0,0,1,10,1,0.0
353742,1,81,0,0,0,0,1,65,1,
353743,4,109,0,0,0,0,1,10,1,0.0
353744,2,33,0,0,0,0,3,33,0,0.0
353745,4,114,7,0,0,0,9,97,1,0.0
353746,2,146,13,0,0,0,4,109,1,0.0
353747,2,67,0,0,0,0,4,32,1,0.0
353748,3,26,0,0,0,0,3,26,1,0.0
353749,2,30,0,0,0,0,1,30,0,0.0
353750,3,94,1,0,0,0,1,10,1,0.0
353751,2,102,1,0,0,0,2,24,1,0.0
353752,1,20,0,0,0,0,1,20,1,0.0
353753,1,147,2,0,0,0,4,133,1,0.0
353754,2,67,3,0,0,0,5,67,1,0.0
353755,1,100,10,0,0,0,4,81,1,0.0
353756,1,49,4,0,0,0,3,49,1,0.0
353757,2,41,2,0,0,0,1,18,0,0.0
353758,7,70,0,0,0,0,3,70,0,0.0
353759,1,64,0,0,0,0,5,64,0,0.0
353760,3,79,0,0,0,0,4,79,0,0.0
353761,2,35,2,0,0,0,3,35,0,0.0
353762,2,89,0,0,0,0,5,89,1,0.0
353763,1,53,3,0,0,0,4,53,1,0.0
353764,2,57,0,0,0,0,4,57,1,0.0
353765,2,46,1,0,0,0,2,21,0,0.0
353766,2,40,1,0,0,0,3,40,0,0.0
353767,2,57,2,0,0,0,2,41,1,0.0
353768,2,27,0,0,0,0,2,27,0,0.0
353769,2,114,6,0,0,0,6,74,1,0.0
353770,3,110,0,0,0,0,3,28,1,0.0
353771,2,18,0,0,0,0,1,18,0,0.0
353772,1,22,0,0,0,0,3,22,0,0.0
353773,4,49,0,0,0,0,3,22,0,0.0
353774,3,37,0,0,0,0,1,11,0,0.0
353775,1,86,9,0,0,0,5,86,1,0.0
353776,1,81,0,0,0,0,1,65,1,
353777,2,56,5,0,0,0,2,56,1,0.0
353778,2,67,0,0,0,0,2,37,1,0.0
353779,1,43,0,0,0,0,3,43,0,0.0
353780,3,107,0,0,0,0,1,10,1,0.0
353781,2,121,5,0,0,0,5,66,1,0.0
353782,1,26,0,0,0,0,1,26,0,0.0
353783,2,51,0,0,0,0,3,51,0,0.0
353784,2,55,2,0,0,0,4,55,1,0.0
353785,1,31,0,0,0,0,2,17,1,0.0
353786,2,58,5,0,0,0,3,58,1,0.0
353787,1,18,0,0,0,0,2,18,0,0.0
353788,2,58,0,0,0,0,3,58,0,0.0
353789,1,7,0,0,0,0,1,7,0,0.0
353790,3,59,0,0,0,0,2,35,1,0.0
353791,1,67,5,0,0,0,3,67,0,0.0
353792,1,81,0,0,0,0,1,65,1,
353793,1,86,10,0,0,0,5,86,1,0.0
353794,4,86,3,0,0,0,5,67,0,0.0
353795,3,50,1,0,0,0,5,50,0,0.0
353796,1,59,2,0,0,0,4,59,1,0.0
353797,2,70,0,0,0,0,6,70,1,0.0
353798,2,38,1,0,0,0,1,10,0,0.0
353799,2,41,0,0,0,0,3,41,1,0.0
353800,1,103,10,0,0,0,3,85,1,0.0
353801,1,61,5,0,0,0,2,61,1,0.0
353802,3,31,0,0,0,0,2,31,0,0.0
353803,1,19,0,0,0,0,1,19,0,0.0
353804,3,82,0,0,0,0,1,10,1,0.0
353805,1,16,0,0,0,0,1,16,0,1.0
353806,1,102,11,0,0,0,4,89,1,0.0
353807,2,34,0,0,0,0,1,6,0,0.0
353808,2,41,2,0,0,0,3,41,0,0.0
353809,1,15,1,0,0,0,1,15,0,0.0
353810,4,44,2,0,0,0,1,18,0,0.0
353811,3,115,0,0,0,0,1,10,1,0.0
353812,2,44,0,0,0,0,4,44,0,0.0
353813,2,46,0,0,0,0,4,46,1,0.0
353814,2,38,0,0,0,0,4,38,1,0.0
353815,1,21,0,0,0,0,1,21,0,0.0
353816,2,164,20,0,0,0,3,164,1,0.0
353817,2,64,5,0,0,0,2,64,1,0.0
353818,1,70,4,0,0,0,4,70,1,0.0
353819,3,100,1,0,0,0,1,10,1,0.0
353820,2,35,1,0,0,0,2,35,0,0.0
353821,1,20,0,0,0,0,2,20,0,0.0
353822,5,143,0,0,0,0,1,10,1,0.0
353823,2,48,0,0,0,0,5,48,0,0.0
353824,7,89,2,0,0,0,3,38,1,1.0
353825,1,25,0,0,0,0,2,25,0,0.0
353826,2,47,0,0,0,0,2,32,1,0.0
353827,1,98,3,0,0,0,2,16,0,0.0
353828,1,54,1,0,0,0,4,54,1,0.0
353829,1,30,0,0,0,0,4,30,0,0.0
353830,2,63,5,0,0,0,4,63,1,0.0
353831,3,97,1,0,0,0,1,10,1,0.0
353832,2,41,0,0,0,0,2,21,1,0.0
353833,1,18,0,0,0,0,1,18,0,0.0
353834,2,69,0,0,0,0,2,28,1,0.0
353835,2,47,0,0,0,0,3,41,1,0.0
353836,3,131,2,0,0,0,1,10,1,0.0
353837,2,101,9,0,0,0,4,74,1,0.0
353838,1,29,0,0,0,0,3,29,0,0.0
353839,2,50,0,0,0,0,3,50,0,0.0
353840,2,49,1,0,0,0,5,49,1,0.0
353841,1,46,0,0,0,0,4,46,1,0.0
353842,1,21,0,0,0,0,1,21,0,1.0
353843,1,23,0,0,0,0,3,23,0,0.0
353844,1,85,9,0,0,0,2,61,0,0.0
353845,1,16,0,0,0,0,1,16,0,0.0
353846,1,70,0,0,0,0,5,70,1,0.0
353847,3,108,7,0,0,0,5,46,0,1.0
353848,3,110,0,0,0,0,3,28,1,0.0
353849,2,70,1,0,0,0,5,70,1,0.0
353850,1,22,0,0,0,0,2,22,0,0.0
353851,2,26,0,0,0,0,3,26,0,0.0
353852,1,89,9,0,0,0,5,89,1,0.0
353853,1,55,4,0,0,0,5,55,1,0.0
353854,1,101,5,0,0,0,1,8,1,0.0
353855,2,38,0,0,0,0,3,38,0,0.0
353856,4,76,2,0,0,0,4,49,0,0.0
353857,1,15,0,0,0,0,1,15,0,0.0
353858,2,82,9,0,0,0,5,82,1,0.0
353859,2,27,0,0,0,0,2,27,0,0.0
353860,1,36,0,0,0,0,5,36,0,0.0
353861,1,38,1,0,0,0,6,38,1,0.0
353862,2,23,0,0,0,0,1,23,0,0.0
353863,2,42,4,0,0,0,1,42,1,1.0
353864,2,56,0,0,0,0,3,56,0,0.0
353865,3,50,2,0,0,0,2,28,1,0.0
353866,1,25,0,0,0,0,1,25,0,0.0
353867,2,57,6,0,0,0,2,57,1,0.0
353868,3,37,1,0,0,0,1,12,0,0.0
353869,2,89,0,0,0,0,14,69,1,0.0
353870,1,69,4,0,0,0,4,69,1,0.0
353871,4,77,1,0,0,0,8,54,1,0.0
353872,1,13,0,0,0,0,1,13,0,0.0
353873,1,63,0,0,0,0,1,47,1,
353874,3,75,6,0,0,0,4,75,1,0.0
353875,2,143,0,0,0,0,3,123,1,0.0
353876,3,162,8,0,0,0,1,10,1,0.0
353877,1,32,0,0,0,0,1,14,0,0.0
353878,2,37,0,0,0,0,5,37,1,0.0
353879,3,44,1,0,0,0,2,12,0,0.0
353880,1,20,0,0,0,0,1,20,0,0.0
353881,1,83,8,0,0,1,2,66,1,0.0
353882,3,181,5,0,0,0,1,10,1,0.0
353883,1,10,0,0,0,0,1,10,0,1.0
353884,2,46,1,0,0,0,4,37,1,0.0
353885,1,21,0,0,0,0,1,21,0,0.0
353886,2,66,0,0,0,0,4,43,0,0.0
353887,1,20,0,0,0,0,1,20,0,0.0
353888,1,51,1,0,0,0,2,51,1,0.0
353889,2,27,0,0,0,0,2,27,0,0.0
353890,3,108,9,0,0,0,6,92,1,0.0
353891,1,23,0,0,0,0,1,23,0,0.0
353892,3,49,1,0,0,0,1,11,0,0.0
353893,1,134,11,0,0,0,6,113,1,0.0
353894,1,99,0,0,0,0,1,83,1,
353895,2,77,0,0,0,0,4,77,1,0.0
353896,1,42,0,0,0,0,4,42,0,0.0
353897,2,80,11,0,0,0,3,66,1,0.0
353898,2,42,0,0,0,0,3,42,1,0.0
353899,1,33,2,0,0,0,3,33,0,0.0
353900,1,67,2,0,0,0,4,67,1,0.0
353901,1,53,1,0,0,0,4,53,0,0.0
353902,3,77,0,0,0,0,1,10,1,0.0
353903,4,75,0,0,0,0,1,10,1,0.0
353904,3,79,5,0,0,0,6,79,1,0.0
353905,2,50,3,0,0,0,2,50,0,0.0
353906,1,37,2,0,0,0,3,37,0,0.0
353907,1,61,2,0,0,0,4,39,1,0.0
353908,4,74,0,0,0,0,6,42,1,
353909,2,43,2,0,0,0,3,43,0,0.0
353910,1,31,0,0,0,0,5,31,1,0.0
353911,3,30,0,0,0,0,2,30,1,0.0
353912,2,125,11,0,0,0,6,104,1,0.0
353913,2,44,0,0,0,0,2,33,1,0.0
353914,1,37,3,0,0,0,5,37,1,0.0
353915,1,22,0,0,0,0,3,22,0,0.0
353916,2,42,0,0,0,0,3,42,1,0.0
353917,2,49,0,0,0,0,2,49,1,0.0
353918,1,21,0,0,0,0,2,21,0,0.0
353919,2,16,0,0,0,0,1,16,0,0.0
353920,1,85,8,0,0,0,4,68,1,0.0
353921,2,29,0,0,0,0,3,29,0,0.0
353922,4,175,3,0,0,0,4,38,1,0.0
353923,3,77,0,0,0,0,5,33,1,
353924,1,21,0,0,0,0,2,21,0,0.0
353925,2,95,6,0,0,0,2,56,1,0.0
353926,3,197,0,0,0,0,1,10,1,0.0
353927,2,35,0,0,0,0,2,35,0,0.0
353928,2,76,0,0,0,0,3,31,1,0.0
353929,1,46,1,0,0,0,4,46,1,0.0
353930,1,63,4,0,0,0,4,63,1,0.0
353931,2,63,6,0,0,0,2,63,1,0.0
353932,1,42,0,0,0,0,4,42,1,0.0
353933,1,100,6,0,0,0,3,68,1,0.0
353934,2,78,6,0,0,0,1,55,0,0.0
353935,3,70,1,0,0,0,2,36,1,0.0
353936,3,74,2,0,0,0,1,24,1,0.0
353937,3,50,0,0,0,0,4,50,1,0.0
353938,2,77,4,0,0,0,3,34,1,0.0
353939,3,40,0,0,0,0,1,18,0,0.0
353940,2,29,0,0,0,0,2,29,0,0.0
353941,2,182,0,0,0,0,2,17,1,0.0
353942,1,54,6,0,0,0,3,54,1,0.0
353943,1,20,0,0,0,0,1,20,0,1.0
353944,3,53,0,0,0,0,7,53,1,0.0
353945,3,66,0,0,0,0,2,20,1,0.0
353946,2,99,7,0,0,0,7,99,1,0.0
353947,1,26,0,0,0,0,2,26,0,0.0
353948,1,18,0,0,0,0,1,18,0,1.0
353949,1,50,1,0,0,0,2,22,0,0.0
353950,4,74,0,0,0,0,6,42,1,
353951,1,18,0,0,0,0,1,18,0,0.0
353952,3,71,1,0,0,0,3,33,1,0.0
353953,2,46,0,0,0,0,2,20,1,0.0
353954,4,75,3,0,0,0,1,43,0,0.0
353955,2,32,0,0,0,0,2,25,1,0.0
353956,3,60,0,0,0,0,3,32,0,0.0
353957,2,99,10,0,0,0,4,81,1,0.0
353958,2,32,0,0,0,0,3,32,0,0.0
353959,1,27,0,0,0,0,2,27,0,0.0
353960,1,53,0,0,0,0,3,53,1,0.0
353961,2,61,0,0,0,0,2,32,1,0.0
353962,2,34,0,0,0,0,2,34,0,0.0
353963,1,16,0,0,0,0,1,16,1,0.0
353964,2,60,4,0,0,0,2,60,1,0.0
353965,2,202,14,0,0,0,1,10,1,0.0
353966,1,23,1,0,0,0,2,23,1,0.0
353967,2,24,0,0,0,0,1,24,0,0.0
353968,2,35,0,0,0,0,3,35,0,0.0
353969,1,16,0,0,0,0,1,16,0,0.0
353970,2,65,0,0,0,0,2,28,0,
353971,2,95,14,0,0,0,2,95,1,0.0
353972,3,93,0,0,0,0,2,18,1,0.0
353973,2,40,0,0,0,0,2,20,1,1.0
353974,2,54,1,0,0,0,3,41,1,0.0
353975,3,95,1,0,0,0,4,35,1,0.0
353976,2,121,9,0,0,0,7,121,1,0.0
353977,3,86,0,0,0,0,1,10,1,0.0
353978,2,110,0,0,0,0,2,15,1,0.0
353979,1,22,0,0,0,0,1,22,0,1.0
353980,3,61,1,0,0,0,3,33,1,0.0
353981,3,36,0,0,0,0,2,36,0,0.0
353982,2,44,0,0,0,0,5,44,0,0.0
353983,2,64,0,0,0,0,5,64,1,0.0
353984,1,64,2,0,0,0,6,64,0,0.0
353985,3,45,2,0,0,0,3,45,0,0.0
353986,2,109,5,0,0,0,2,109,1,0.0
353987,5,183,0,0,0,0,3,27,1,0.0
353988,2,53,0,0,0,0,4,53,1,0.0
353989,2,58,2,0,0,0,6,58,1,0.0
353990,1,40,2,0,0,0,2,40,0,0.0
353991,1,104,9,0,0,0,4,82,1,0.0
353992,2,32,0,0,0,0,3,32,0,0.0
353993,2,87,4,0,0,0,5,47,1,0.0
353994,1,15,0,0,0,0,1,15,0,1.0
353995,2,19,0,0,0,0,1,19,0,1.0
353996,2,27,1,0,0,0,2,27,0,0.0
353997,1,61,4,0,0,0,4,61,1,0.0
353998,2,39,0,0,0,0,3,39,1,0.0
353999,1,114,12,0,0,0,4,101,1,0.0
354000,2,40,0,0,0,0,2,14,1,0.0
